"gene","logFC","SE","statistic","P_value","FDR","mean_expression","AveExpr","t","P.Value","adj.P.Val","B"
"222296_at",0.522858026954733,0.311967932889318,1.49612589921891,0.149422129989767,0.624223528415956,3.78864287829218,3.78864287829218,1.49612589921891,0.149422129989767,0.624223528415956,-4.56890652425961
"RPL18P10",-0.553585678233392,0.739081933884153,-0.811784305928746,0.426065573247114,0.714023964830078,6.32684866840829,6.32684866840829,-0.811784305928746,0.426065573247114,0.714023964830078,-4.60357340171429
"222298_at",-0.496636954335684,0.434547761997339,-1.13518066334126,0.269151896944325,0.635401928348221,4.26417493313492,4.26417493313492,-1.13518066334126,0.269151896944325,0.635401928348221,-4.58918522321901
"222299_x_at",-0.0537616725823042,0.499171178414385,-0.110293542570985,0.913228891482998,0.965172162011876,5.24764754925412,5.24764754925412,-0.110293542570985,0.913228891482998,0.965172162011876,-4.61923512452933
"222300_at",-1.22703905144033,0.827951808146607,-1.622894710746,0.119601380906133,0.624223528415956,5.99219643569959,5.99219643569959,-1.622894710746,0.119601380906133,0.624223528415956,-4.56097133905112
"RP11-82L18.2",-0.193489394099059,0.522985942335881,-0.382240762934055,0.706142277789082,0.865283166737689,5.67500481047546,5.67500481047546,-0.382240762934055,0.706142277789082,0.865283166737689,-4.61591477499092
"222303_at",-0.34967216148834,0.389713987130478,-0.865456272728617,0.396580116861151,0.696878364398241,6.16421261905007,6.16421261905007,-0.865456272728617,0.396580116861151,0.696878364398241,-4.60146697647092
"OR7E47P",-0.192968623251028,0.372748223737936,-0.492494608663081,0.627469524786334,0.824906802803563,4.2520063904321,4.2520063904321,-0.492494608663081,0.627469524786334,0.824906802803563,-4.61355086841223
"222306_at",0.820693977520576,0.49361762905555,1.69883443604554,0.104190175572384,0.624223528415956,5.90240356782407,5.90240356782407,1.69883443604554,0.104190175572384,0.624223528415956,-4.55602835839569
"PDCD4-AS1",0.962650517181071,0.444357449896626,2.16337649018002,0.0422511533193604,0.624223528415956,4.33407928688272,4.33407928688272,2.16337649018002,0.0422511533193604,0.624223528415956,-4.52362852048281
"222308_x_at",1.48556807664609,0.941587435916562,1.74398047287003,0.095855324015579,0.624223528415956,6.91858574562757,6.91858574562757,1.74398047287003,0.095855324015579,0.624223528415956,-4.55303342627616
"SCAF4",-0.540494913477366,0.451439298695485,-1.20003204607545,0.243554502197746,0.630984039131806,6.5626524715535,6.5626524715535,-1.20003204607545,0.243554502197746,0.630984039131806,-4.58584286748155
"222312_s_at",0.464324974279836,0.690307223485273,0.72368895629807,0.477279922621829,0.743875743274794,5.72502456975309,5.72502456975309,0.72368895629807,0.477279922621829,0.743875743274794,-4.60677226497878
"222313_at",-0.490960601234567,0.36895364007512,-1.26171585995921,0.220849861850526,0.62650857176537,5.46306812047325,5.46306812047325,-1.26171585995921,0.220849861850526,0.62650857176537,-4.58252918495014
"EGOT",-0.0374822642489702,0.541081664721047,-0.0720043754152202,0.943283087447556,0.976539088824904,4.88388488778292,4.88388488778292,-0.0720043754152202,0.943283087447556,0.976539088824904,-4.61940929279141
"LOC100996756",-0.426174550308642,0.464559986012976,-0.92545670910455,0.365292532382383,0.678848354169836,4.97202997412551,4.97202997412551,-0.92545670910455,0.365292532382383,0.678848354169836,-4.59897320588024
"222316_at",-0.740926382642563,0.562666724435186,-1.37772447492603,0.182864118746974,0.624223528415956,4.51569986695326,4.51569986695326,-1.37772447492603,0.182864118746974,0.624223528415956,-4.57599799717055
"ZNF324B",0.322449455555556,0.584782205331455,0.580404927412285,0.567847874636685,0.791762127311045,4.43064687613169,4.43064687613169,0.580404927412285,0.567847874636685,0.791762127311045,-4.61125654931106
"222319_at",0.439894965123457,0.592796496211132,0.782696939401418,0.442584462168171,0.724740932835319,4.85247846877572,4.85247846877572,0.782696939401418,0.442584462168171,0.724740932835319,-4.60466576654669
"222320_at",-0.346979599537036,0.307550934752072,-1.00139953801902,0.327974613022614,0.659132102036586,4.3140788121142,4.3140788121142,-1.00139953801902,0.327974613022614,0.659132102036586,-4.59561695224861
"222322_at",-0.109650087297476,0.563878944562397,-0.203522637242281,0.840695238663285,0.931639472906945,4.45886212739359,4.45886212739359,-0.203522637242281,0.840695238663285,0.931639472906945,-4.61850633203442
"CRYGEP",0.991812988888889,0.72572114753951,1.47841824040699,0.154210660507409,0.624223528415956,4.82670495432099,4.82670495432099,1.47841824040699,0.154210660507409,0.624223528415956,-4.57001200802123
"222324_at",0.544805192695473,0.515841012064841,1.08840613812074,0.288808882424795,0.642501964964642,3.5814735130144,3.5814735130144,1.08840613812074,0.288808882424795,0.642501964964642,-4.59150663963708
"222325_at",0.643989925925926,0.427612720005954,1.48991501334048,0.151185070069054,0.624223528415956,2.33898359516461,2.33898359516461,1.48991501334048,0.151185070069054,0.624223528415956,-4.56931137848413
"222326_at",0.611467167827748,0.570957886643484,1.12311384372165,0.274126300246393,0.635401928348221,4.99869220939888,4.99869220939888,1.12311384372165,0.274126300246393,0.635401928348221,-4.5897913871416
"OR7E156P",-0.845532397685185,0.443427061526863,-1.90321713179957,0.070877866225583,0.624223528415956,4.82709220367798,4.82709220367798,-1.90321713179957,0.070877866225583,0.624223528415956,-4.54217187014472
"222328_x_at",0.530881827042916,0.514077642946298,1.06354533869653,0.299670050868571,0.647185159086652,5.99296375961199,5.99296375961199,1.06354533869653,0.299670050868571,0.647185159086652,-4.59270907380075
"222329_x_at",0.865334231560621,0.672555629041818,1.3801005432026,0.182142132389686,0.624223528415956,9.51722830681387,9.51722830681387,1.3801005432026,0.182142132389686,0.624223528415956,-4.57585996416766
"222330_at",0.683743423511571,0.622481582169376,1.16663562699215,0.256498259606666,0.633789665891547,4.07694892617778,4.07694892617778,1.16663562699215,0.256498259606666,0.633789665891547,-4.58758171314863
"222331_at",1.06783280534979,0.578140139861752,1.94076806883182,0.065895452191034,0.624223528415956,5.5700990399177,5.5700990399177,1.94076806883182,0.065895452191034,0.624223528415956,-4.53955006368492
"222332_at",-0.140546504578189,0.698674090255252,-0.216723822247015,0.830525238931185,0.92583672484691,4.46379042389403,4.46379042389403,-0.216723822247015,0.830525238931185,0.92583672484691,-4.61836836065457
"ALS2CL",0.219960248868313,0.456980503431175,0.483792197543196,0.633564044463768,0.828218255202515,6.30619633739712,6.30619633739712,0.483792197543196,0.633564044463768,0.828218255202515,-4.61375699254416
"222335_at",0.23064686122869,0.688910314185189,0.360128025928984,0.722365409864249,0.873255443447567,4.70072097029688,4.70072097029688,0.360128025928984,0.722365409864249,0.873255443447567,-4.61631948936184
"SMIM14",0.774191430237561,0.511537296303642,1.55722697299359,0.134431887315331,0.624223528415956,5.78795008904789,5.78795008904789,1.55722697299359,0.134431887315331,0.624223528415956,-4.56514264973608
"222337_at",-0.278145380452675,0.397001474899305,-0.679448742858622,0.504291141003343,0.758347307282338,4.69352723569959,4.69352723569959,-0.679448742858622,0.504291141003343,0.758347307282338,-4.60825420258038
"RP11-54K16.2",0.652035258289242,0.44020132204763,1.47585414348632,0.154892140742852,0.624223528415956,6.65079736509406,6.65079736509406,1.47585414348632,0.154892140742852,0.624223528415956,-4.57016780244667
"222339_x_at",0.308641653497943,0.442716875305582,0.69557403731801,0.494358556913666,0.753494934557904,9.05223275514403,9.05223275514403,0.69557403731801,0.494358556913666,0.753494934557904,-4.6077234417281
"222340_at",1.06432424228395,0.487023147039613,2.22689646270663,0.037083825377878,0.624223528415956,3.19551474099794,3.19551474099794,2.22689646270663,0.037083825377878,0.624223528415956,-4.51898844092113
"222341_x_at",0.571497270605526,0.732092172017102,0.845235294056643,0.407552752655317,0.70264329977185,6.28000347502939,6.28000347502939,0.845235294056643,0.407552752655317,0.70264329977185,-4.60227389856808
"222342_at",0.187962901281332,0.41028694802424,0.448392190118151,0.658482216666212,0.83960471209786,2.99936153243079,2.99936153243079,0.448392190118151,0.658482216666212,0.83960471209786,-4.61456466660015
"222344_at",1.51037704757496,0.58684918851141,2.71053036375402,0.0131353935687312,0.624223528415956,5.10129074662698,5.10129074662698,2.71053036375402,0.0131353935687312,0.624223528415956,-4.48294076295954
"EMC10",0.970112547934474,0.38443034502606,2.42402256120152,0.0244638346179183,0.624223528415956,6.05009261033555,6.05009261033555,2.42402256120152,0.0244638346179183,0.624223528415956,-4.50430985189629
"LAMA1",0.679999632760141,0.878383966148919,0.851637009659933,0.404069307230786,0.700637897752567,4.59212962358172,4.59212962358172,0.851637009659933,0.404069307230786,0.700637897752567,-4.60201998633399
"222347_at",-0.219838827366255,0.501938647484037,-0.449005602019814,0.658049126185497,0.839166797328386,6.88232434691358,6.88232434691358,-0.449005602019814,0.658049126185497,0.839166797328386,-4.61455108278817
"RNF126P1",0.822028352278072,0.460724791725093,1.79661648998654,0.086866714289961,0.624223528415956,7.04830157334656,7.04830157334656,1.79661648998654,0.086866714289961,0.624223528415956,-4.54949226046427
"222350_at",-0.0346249801954732,0.464197402027614,-0.0752354101606389,0.940742962280639,0.975633342141679,4.2341483900463,4.2341483900463,-0.0752354101606389,0.940742962280639,0.975633342141679,-4.61939741843487
"FBXO31",1.03213226450617,0.5198998452728,2.04886555337766,0.0532403799871914,0.624223528415956,6.62574532319959,6.62574532319959,2.04886555337766,0.0532403799871914,0.624223528415956,-4.53189280140667
"222355_at",0.311152518827161,0.483165366454047,0.655149793748333,0.519518347779856,0.76593042420825,2.87082561075103,2.87082561075103,0.655149793748333,0.519518347779856,0.76593042420825,-4.60903065160567
"222356_at",1.19445011600039,0.856271201354102,1.5316305909403,0.140612130334324,0.624223528415956,5.31593219992161,5.31593219992161,1.5316305909403,0.140612130334324,0.624223528415956,-4.56674104701826
"222358_x_at",0.89509764202675,0.81912519924431,1.1955618159092,0.245258002791622,0.632123304814122,8.00046583227881,8.00046583227881,1.1955618159092,0.245258002791622,0.632123304814122,-4.58607775809535
"TUBBP5",1.461565914903,0.73092031920371,2.16474240125443,0.042133480165559,0.624223528415956,4.811582441505,4.811582441505,2.16474240125443,0.042133480165559,0.624223528415956,-4.52352912559649
"222363_at",0.257075069187242,0.419337995418891,0.603490053325905,0.552677219160153,0.783184610250217,4.58468417091049,4.58468417091049,0.603490053325905,0.552677219160153,0.783184610250217,-4.61059585240448
"SLC44A1",0.809619272912993,0.54359125635171,1.54935256482807,0.136308729569992,0.624223528415956,6.63584065706202,6.63584065706202,1.54935256482807,0.136308729569992,0.624223528415956,-4.5656360639075
"TBCEL",0.197946723113855,0.404537735946582,0.477056069864882,0.638264845066769,0.829992052790792,4.73911806128258,4.73911806128258,0.477056069864882,0.638264845066769,0.829992052790792,-4.61391552439188
"222366_at",0.0729305672839509,0.482801171147618,0.153651331080237,0.879358699410459,0.95194125124193,7.03208552191358,7.03208552191358,0.153651331080237,0.879358699410459,0.95194125124193,-4.61894981370653
"222368_at",-1.15873654691358,0.678223553310888,-1.83441612847489,0.0808704810356701,0.624223528415956,6.67744573950617,6.67744573950617,-1.83441612847489,0.0808704810356701,0.624223528415956,-4.54691834391805
"222370_x_at",0.792139375771605,0.863015179590262,1.00841893133185,0.324787329879025,0.658207778152925,6.03012775655864,6.03012775655864,1.00841893133185,0.324787329879025,0.658207778152925,-4.59529544923777
"222371_at",-0.750962475187107,0.426673177737009,-1.74026776314263,0.0965184950726671,0.624223528415956,5.5644088115834,5.5644088115834,-1.74026776314263,0.0965184950726671,0.624223528415956,-4.55328123360366
"222373_at",0.784659942621987,0.447832553158231,1.75290023043735,0.0942780344037282,0.624223528415956,3.34462186172839,3.34462186172839,1.75290023043735,0.0942780344037282,0.624223528415956,-4.55243698943492
"222375_at",0.125546516058736,0.456191006465267,0.276503043498348,0.784877865252644,0.904603468146982,4.19101002304994,4.19101002304994,0.276503043498348,0.784877865252644,0.904603468146982,-4.61763627770477
"RP11-499E18.1",0.608484704723157,0.586043678472972,1.09326390771186,0.286720263635411,0.641852709867834,4.18258931028339,4.18258931028339,1.09326390771186,0.286720263635411,0.641852709867834,-4.59126911618573
"222378_at",-0.575799184788359,0.490251660634995,-1.19843052612547,0.244163776116316,0.631151904141076,6.1928451082231,6.1928451082231,-1.19843052612547,0.244163776116316,0.631151904141076,-4.58592709564123
"KCNE4",0.565099041208381,0.53893097966226,1.0891492316376,0.288488675234776,0.64244007646036,6.23703611128881,6.23703611128881,1.0891492316376,0.288488675234776,0.64244007646036,-4.59147035976426
"222381_at",0.790216700102881,0.592465776508334,1.40668629861807,0.174217736689121,0.624223528415956,6.10287007947531,6.10287007947531,1.40668629861807,0.174217736689121,0.624223528415956,-4.57430467884783
"31799_at",-0.465088871536351,0.396033208566103,-1.13810388934497,0.267923903252857,0.635401928348221,5.69210707945816,5.69210707945816,-1.13810388934497,0.267923903252857,0.635401928348221,-4.58903672273647
"GALR3",0.731162480099942,0.60074417375273,1.28624138926045,0.212426934827662,0.624223528415956,4.83725549025573,4.83725549025573,1.28624138926045,0.212426934827662,0.624223528415956,-4.58118735673874
"MINOS1-NBL1",-1.00200719112287,0.59981302008214,-1.76504317731101,0.0921666937073183,0.624223528415956,7.88426305701058,7.88426305701058,-1.76504317731101,0.0921666937073183,0.624223528415956,-4.55162259876069
"NUS1P3",-0.649985991666666,0.452010181240415,-1.44172676073067,0.164197986503346,0.624223528415956,4.91531534871399,4.91531534871399,-1.44172676073067,0.164197986503346,0.624223528415956,-4.57222496872677
"MROH7-TTC4",-1.79910720668724,0.911216295598548,-2.17769736382717,0.0410321105826911,0.624223528415956,6.75458696651235,6.75458696651235,-2.17769736382717,0.0410321105826911,0.624223528415956,-4.52258554537563
"RBM12B",-0.0361742577160491,0.270934855605645,-0.11216912928888,0.911749042676376,0.9647567769424,6.99680323389918,6.99680323389918,-0.11216912928888,0.911749042676376,0.9647567769424,-4.61922485909211
"LOC102725263",0.209493936831275,0.435226942451628,0.478282967328491,0.637414171071036,0.829735910579761,3.77805057654321,3.77805057654321,0.478282967328491,0.637414171071036,0.829735910579761,-4.61388653886868
"FAM86B1",-1.3098922872428,0.583156255720265,-2.3633624204186,0.0278807515349009,0.624223528415956,5.62170045925926,5.62170045925926,-2.3633624204186,0.0278807515349009,0.624223528415956,-4.50891513450011
"SNHG17",-0.684828903703703,0.424926525164856,-1.5918861149704,0.126424191404016,0.624223528415956,5.87363022242798,5.87363022242798,-1.5918861149704,0.126424191404016,0.624223528415956,-4.56295344117875
"LOC100505915",-0.727972418621398,0.592926250866483,-1.29502636117375,0.209435925486547,0.624223528415956,7.0160356779321,7.0160356779321,-1.29502636117375,0.209435925486547,0.624223528415956,-4.58069987778528
"81811_at",-0.140793169091711,0.477827493850351,-0.299063188718352,0.76784558868486,0.894557327086667,5.71847071983392,5.71847071983392,-0.299063188718352,0.76784558868486,0.894557327086667,-4.61731451054494
"NPEPL1",1.12142288643445,0.596577721431009,1.98454001484294,0.0604804953468334,0.624223528415956,7.50604291501323,7.50604291501323,1.98454001484294,0.0604804953468334,0.624223528415956,-4.53646817475828
